	S004_0w	S004_4w	S009_0w	S009_4w	S013_0w	S013_4w	S021_0w	S021_4w	S032_0w	S032_4w	S033_0w	S033_4w	S035_0w	S035_4w	S037_0w	S037_4w	S044_0w	S044_4w	S055_0w	S055_4w	S056_0w	S056_4w	S064_0w	S064_4w	S070_0w	S070_4w	S071_0w	S071_4w	S072_0w	S072_4w	S076_0w	S076_4w	S081_0w	S081_4w	S090_0w	S090_4w	S091_0w	S091_4w	S095_0w	S095_4w	S096_0w	S096_4w	S100_0w	S100_4w	S105_0w	S105_4w	S106_0w	S106_4w	S113_0w	S113_4w	S115_0w	S115_4w	S117_0w	S117_4w	S127_0w	S127_4w	S128_0w	S128_4w	S139_0w	S139_4w	S140_0w	S140_4w	S142_0w	S142_4w	S144_0w	S144_4w	S150_0w	S150_4w	S005_0w	S005_4w	S008_0w	S008_4w	S011_0w	S011_4w	S016_0w	S016_4w	S019_0w	S019_4w	S023_0w	S023_4w	S028_0w	S028_4w	S031_0w	S031_4w	S034_0w	S034_4w	S036_0w	S036_4w	S041_0w	S041_4w	S045_0w	S045_4w	S053_0w	S053_4w	S057_0w	S057_4w	S059_0w	S059_4w	S065_0w	S065_4w	S077_0w	S077_4w	S078_0w	S078_4w	S080_0w	S080_4w	S082_0w	S082_4w	S085_0w	S085_4w	S107_0w	S107_4w	S109_0w	S109_4w	S112_0w	S112_4w	S114_0w	S114_4w	S120_0w	S120_4w	S121_0w	S121_4w	S122_0w	S122_4w	S123_0w	S123_4w	S130_0w	S130_4w	S131_0w	S131_4w	S138_0w	S138_4w	S148_0w	S148_4w
shannon	7.226210258976848	7.035737996838473	5.8672617183912985	6.549465264201832	5.295195063375784	5.886153031114485	6.03175241293648	5.588872569375749	4.782509365579706	4.902280237924076	4.695860444419914	5.221554431456217	5.725164255885903	5.6193414633192384	6.8552971979242985	6.840049040061526	6.9031609675377625	7.255641220573352	5.79590524513804	5.0036973975468975	6.9305580901290265	7.0788596331415965	5.9401744594793255	5.505662508593535	5.930936745317982	5.620448670147159	6.151665784965164	5.97477247674067	6.962196270718497	6.435426923647138	6.847577021540053	6.4962084773614	6.327327885200317	6.6028125804159785	6.748420942276122	6.524892483554788	6.520814552534676	6.255075629343796	7.123435624313776	6.973096998394066	5.468621688252145	5.4105387216570655	6.524588579100254	7.127174589954595	5.850844705838082	5.599621724552478	6.692763643986358	5.921296190381622	6.578148147538752	5.958442120957928	6.282162607582103	6.255419975792778	6.492081679361204	6.314686630516489	6.749404491754023	6.935465290273249	6.515684179899044	6.499373691540852	5.01361215050268	5.720354843556501	6.4902688365113095	6.5852047298480185	6.452693290989936	6.221473704186757	6.076394550513582	6.139715766543128	6.5041171721148485	6.099929617396603	6.287021251045164	6.637494765350389	6.501707400103529	6.253680347019719	7.127217458588516	6.256193847823655	7.068875359975247	6.518102208769134	6.662079477406612	6.6133145664183965	6.313308076460261	7.265937908283149	6.2748229442930255	6.155768363187564	6.953199117171997	7.07714763459753	6.560426312317906	6.5999719201544265	5.378977072238902	5.207594819459527	6.1819719350836015	6.124827465587492	6.6592980515102935	6.572784799824518	6.799561478848188	6.791298199898254	6.325557783420521	6.188107291338308	5.775488161370162	5.937537649289463	7.112591781317017	7.1599421840945725	5.114623195009343	5.2787767936582455	5.381728971486762	5.596321430890257	6.5801584718348325	6.618098795065707	6.338780184145597	5.663885124551366	5.925340696817704	5.80759111816654	5.956925915689008	6.248483692981273	5.609178533849995	6.776618713636348	6.375073917083568	6.215647255281588	5.8303075690863935	5.65855650936677	6.024319443196622	5.746885485095207	7.171269039957496	6.621951063379624	5.328674076555607	5.272983063941158	4.838424347462887	4.222485666712607	6.299909179594232	6.151774590912473	7.069489858015281	6.6409389299041175	6.082570242549406	6.219740010838777	6.097648738236619	6.564893958896687
observed_otus	303.0	295.0	150.0	268.0	152.0	184.0	158.0	129.0	112.0	125.0	123.0	113.0	172.0	141.0	256.0	263.0	324.0	318.0	146.0	93.0	288.0	261.0	166.0	158.0	163.0	128.0	151.0	152.0	256.0	186.0	280.0	220.0	203.0	199.0	225.0	224.0	266.0	244.0	310.0	316.0	156.0	160.0	241.0	272.0	171.0	156.0	228.0	164.0	241.0	193.0	201.0	213.0	243.0	218.0	242.0	264.0	221.0	232.0	123.0	152.0	236.0	260.0	189.0	198.0	215.0	225.0	205.0	191.0	200.0	223.0	239.0	221.0	280.0	231.0	277.0	269.0	210.0	208.0	225.0	326.0	218.0	217.0	326.0	305.0	224.0	236.0	103.0	99.0	184.0	176.0	256.0	269.0	241.0	236.0	172.0	158.0	173.0	170.0	267.0	273.0	90.0	89.0	133.0	131.0	241.0	239.0	197.0	164.0	181.0	157.0	179.0	202.0	202.0	287.0	222.0	203.0	203.0	172.0	221.0	179.0	332.0	365.0	133.0	127.0	110.0	79.0	201.0	186.0	288.0	262.0	237.0	254.0	172.0	229.0
faith_pd	30.437700256	32.389090397999986	18.784632047	34.57012933	19.201454648	21.845078768	18.808610351	16.479552539	16.278132814	17.743105717	17.188982734	16.858505676	19.84537399	17.615820478	19.299343211	20.730888952	39.58575443	36.460185339	15.753224562	11.113253159	31.938625591	31.560425877	16.071470721	17.122231428	21.153771651	15.150262131999998	14.644762707	15.469020967	27.35394299	18.724577928	31.493717275	26.168099978	22.44776026	21.622552444	23.261376363000004	22.29510017	27.485063092	24.880972078000003	37.26469522199999	36.797848115	19.797681282	19.005619215	30.085780316	31.154776339	18.786086605	17.954191588	23.881886186000003	18.048195717	23.818255702	20.263705117	23.697062493	23.65991571400001	26.289524401	26.508036861	24.007923311	25.09198489	25.636305511000003	25.377679503000003	15.153197456	16.925995471	28.366720627	23.666462348000003	16.700582175	18.601053091	23.623057221	25.211298256	22.26794626	21.819537228	20.329018538	23.161650188000003	25.781894109	26.134530222	28.856673977	23.612515241000004	29.762139414	35.11029784	22.25439426	21.826532152	27.485732231	34.29513295	19.5364248	19.377755498	37.174376866	33.405950487	19.78709857	21.648249388000004	15.825802389	15.070255088000009	18.772632778	18.668300979	32.617528031	32.790820407	28.082377381	28.270088649	18.316061162	18.177292354	19.816323473	19.96765264	28.092715459	28.893725566	13.397812894	13.129396152000004	18.440965384	18.298435125	25.119312946	26.733786152	19.347962279	17.468648565	22.72002352	20.867614834	18.872631501	19.479487076	23.670066849	27.517767015	22.911242254	22.491743389	19.090335075	19.66390695	21.604268041	18.2125581	35.767147998	41.366533608000005	15.668176884	15.150417766	14.376309369	10.582644559	24.495716438	18.843096841	29.008849603	25.156948892000003	25.553438979000006	27.451019896	16.518564482000002	20.438543321
