	S004_0w	S004_4w	S009_0w	S009_4w	S013_0w	S013_4w	S021_0w	S021_4w	S032_0w	S032_4w	S033_0w	S033_4w	S035_0w	S035_4w	S037_0w	S037_4w	S044_0w	S044_4w	S055_0w	S055_4w	S056_0w	S056_4w	S064_0w	S064_4w	S070_0w	S070_4w	S071_0w	S071_4w	S072_0w	S072_4w	S076_0w	S076_4w	S081_0w	S081_4w	S090_0w	S090_4w	S091_0w	S091_4w	S095_0w	S095_4w	S096_0w	S096_4w	S100_0w	S100_4w	S105_0w	S105_4w	S106_0w	S106_4w	S113_0w	S113_4w	S115_0w	S115_4w	S117_0w	S117_4w	S127_0w	S127_4w	S128_0w	S128_4w	S139_0w	S139_4w	S140_0w	S140_4w	S142_0w	S142_4w	S144_0w	S144_4w	S150_0w	S150_4w	S005_0w	S005_4w	S008_0w	S008_4w	S011_0w	S011_4w	S016_0w	S016_4w	S019_0w	S019_4w	S023_0w	S023_4w	S028_0w	S028_4w	S031_0w	S031_4w	S034_0w	S034_4w	S036_0w	S036_4w	S041_0w	S041_4w	S045_0w	S045_4w	S053_0w	S053_4w	S057_0w	S057_4w	S059_0w	S059_4w	S065_0w	S065_4w	S077_0w	S077_4w	S078_0w	S078_4w	S080_0w	S080_4w	S082_0w	S082_4w	S085_0w	S085_4w	S107_0w	S107_4w	S109_0w	S109_4w	S112_0w	S112_4w	S114_0w	S114_4w	S120_0w	S120_4w	S121_0w	S121_4w	S122_0w	S122_4w	S123_0w	S123_4w	S130_0w	S130_4w	S131_0w	S131_4w	S138_0w	S138_4w	S148_0w	S148_4w
Cysteine glutathione disulfide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010496269455252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cysteinesulfinic acid	0.0	0.0	0.0	0.0	0.0	0.0	0.0003174579770594	0.0	0.0	0.0	0.0	0.0	0.0004216134182174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004434681059862	0.0003391036433365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000492768545994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000245004112337	0.0	0.0004729894026974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004278138099902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cystine	0.0	0.0	0.0	0.0	0.0	0.0	0.0003755928050052	0.000268016168898	0.0004561698477157	0.017355070233463003	0.0	0.0	0.0001896333006856	0.000378787037037	0.0	0.0	0.0	0.0	0.0	0.0002378188508064	0.0	0.0	0.0	0.0	0.0001932187683284	0.0003214515274949	0.0003078858684985	0.0	0.0	0.0	0.0	0.0001458002876318	0.0	0.0	0.0	0.0	0.0	9.233602421796164e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001892637245392	0.00031480939999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005672767010309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010302604046242	0.0003636141315014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003232636456211	0.0	0.0	0.0003384106730769	0.0	0.0	0.0003787861111111	0.0002726276659959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016407243083	0.0019355521266073	0.0	0.0	0.000624335270541	0.0004278529821073	0.0005969191968658	0.0004280512396694	0.0002497832983193	0.0	0.0	0.0	0.0	0.0	0.0003944473084886	0.0
Cytidine	0.0031332670362903	0.0033740122568093	0.0024319222979552	0.0017692457311089	0.0039402682646212	0.0026336653081510003	0.0010438162669447	0.0030463697219361	0.0011101860913705	0.0013394354085603	0.0015886370256410001	0.0012630790466732	0.0011049390793339	0.0029406754385964	0.0042003329280648	0.0041686670846394	0.0031099018218623	0.0042726472332015	0.0013617836398838	0.0080236672379032	0.0018590652217741	0.0005099462598425	0.0018521057654075	0.0033397441422594	0.0010299609970674	0.0004470308553971	0.0030696362119725	0.0014154131351869	0.0041181639155469995	0.0026419016666666	0.0022672016393442	0.0016334433365292	0.0005974433170731	0.0010867517839922	0.0032563273285568	0.0011473439516129	0.0041246618567103	0.0048587863773965	0.004183158490566	0.0064596755791505	0.0044832887240356	0.0029725138104838	0.0020981375858684	0.0016754798958333	0.0007845045801526	0.0012257175146771	0.0008078494570582	0.0016941160194174	0.0029514771547248	0.0026112144640998	0.003517401693227	0.003565708229665	0.002211961553398	0.0035829202811244	0.0006323917485265	0.0020039686350435	0.0017700206680584	0.0019750275024295	0.0008821478176527	0.0033785646000000003	0.0007182911650485	0.0	0.0	0.0003747930209371	0.0021215946775844	0.0031277880116959	0.0028909273346303	0.0005573800409416	0.0024682028741328	0.0033604151093439	0.0020882564632885	0.0005520857994041	0.0009967029922779	0.0014399753112033	0.0036630127703398	0.0027465472582253	0.0012529578238341	0.0011155837278106	0.0018961748453608	0.0015166095609756	0.0018419037681159	0.0033653427094105	0.0048215180541624	0.0034615629921259	0.0014212113519091	0.0016821774703557	0.0043232592778335	0.0029957360308285	0.0019542922928709	0.0046986172718351	0.0	0.0035657795321637	0.0007076035160289	0.0010879994029849998	0.0	0.0	0.0014259833003952	0.0	0.0019539018108651	0.0016709864603481	0.0020578084521384	0.0005413729813664	0.0073318287265547	0.0058372417307692	0.0046712553061224	0.0027761710337768	0.0031524314484126	0.0008994315895372	0.0045087996878251	0.0019968252929687	0.0011449912280701	0.0021505779661016	0.0026693330321285	0.0029147230844793	0.0016859393236714	0.0	0.0030959730883813	0.0007638109670987	0.0010391254940711	0.0051461789317507	0.0029279315369261	0.004701645675413001	0.0013222915831663	0.0017298140159045	0.0071809159647404	0.0040604574380165	0.0017038480042016	0.002623854238921	0.0008646211389961	0.0014769163366336	0.0028767233366434	0.0015217240118577	0.0007973229813664	0.0037970029652351
Cytosine	0.0006577528225806	0.0011061748054474	0.0012358652385589	0.0003282392541707	0.0070735350910834	0.0008548372763419	0.0016607539103232	0.0113862594232749	0.0004648094416243	0.0	0.0003501394871794	0.0008778608738828	0.0192508585700293	0.0053534296296296	0.0009042999999999999	0.0009885577847439	0.000568485931174	0.0008995834980237	0.0017440534365924	0.0255872914314516	0.0028291740927419	0.0040700386811023	0.0082023892644135	0.011428055125523	0.0006192701857282	0.0026071533604887	0.0008825115799803	0.0030397461169702	0.0012174539347408	0.0039965846875	0.0005309672131147	0.000289998274209	0.0014686846829268	0.0008265334619093	0.0009852164790174	0.0023301183467741	0.0023318216952573	0.0009631604439959	0.0006575176762661	0.0006761592664092	0.0089390188921859	0.011931157157258	0.0012348194308145	0.0018193553125	0.0020227828244274	0.0048253875733855	0.0018228396841066	0.0034122299029126	0.0007946932502596	0.0006413240374609	0.0023072428286852	0.000892547368421	0.0021241071844660003	0.0012593310240963	0.0014153093320235	0.0009747268151016	0.0004987447807933	0.0002845818270165	0.0004061453928225	0.0032649994	0.00069544	0.0004376979145978	0.0008662162293488	0.0006809899302093	0.0014695963152507	0.0014396789473684	0.0006529945525291	0.0007900654042988	0.0017332047571853	0.0012085853876739	0.0007396370217166	0.0004025334657398	0.0015060782818532	0.0018688847510373	0.0006871661174047	0.0004977256231306	0.0026613328497409	0.0031584670611439	0.0014226939175257	0.0007605764878048	0.0007663329468599	0.0009156555325749	0.0005765251755265	0.0012107469488188	0.0005508823529411	0.0005861882411067	0.003435134002006	0.0011262894026974	0.0009232507707129	0.0033241041216879	0.0005752112648221	0.0004461901559454	0.0010312850051706	0.0006102334328358	0.0004384755265797	0.0005899066140177	0.0013771273715415	0.0008049636993076	0.0019441607645875	0.0012106896518375	0.0023976072301425	0.0022911466873705	0.0364644786771964	0.0223768925	0.0005715779591836	0.0007308797338792	0.0010396625992063	0.0006252049295774	0.0009892104058272	0.0010733560546875	0.0018325857585139	0.0010118348953139999	0.0008860074297188	0.002221522691552	0.0007009786473429	0.000811933497053	0.0004440797418073	0.0008848831505483	0.0021237083003952	0.0017319606330365	0.0006849713572854	0.0007499507288629	0.000580307014028	0.0010664119284294	0.0168516037218413	0.0102046501033057	0.00152702552521	0.0008500486512524	0.0011565196911196	0.0014854781188118	0.0007806231380337	0.0010868186758893	0.001444621221532	0.0021399493865029997
DAMGO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037472048780487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0118410830525272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0254837169792695	0.0027990810576923	0.0	0.0	0.0015020579365079	0.0	0.0	0.0	0.003057808875129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Deamido-NAD+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008368327309236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Decanoic acid	0.0057044090725806	0.019745687159533	0.0	0.0030899449460255	0.0015260358581016	0.0049463874751491	0.0040632350364963	0.0045692639546858	0.0014789783756345	0.0009645275291828	0.004108006051282	0.0	0.0108712903036238	0.0080061994152046	0.0017376523809523	0.0033390433646812	0.0059021407894736	0.0054198802371541	0.0448839040658276	0.0019792609879032	0.0157048061491935	0.012801053543306998	0.0027381383697813	0.0032789427824267	0.0010156901270772	0.0047753237270875	0.0014005447497546	0.0051182689357622	0.0039857929942418	0.0013452679166666	0.0088095514344262	0.0035008850431447	0.0020045812682926	0.0031361578592092	0.0010196983623336	0.0012014934475806	0.0036942009081735	0.0052825041372351	0.0048350338629592	0.0059744989382239	0.0194598307616221	0.0044111785282258	0.0062551482826300004	0.0078354734375	0.0008070128816793	0.0050461495107632	0.0683345197433366	0.0009450047572815	0.0082556959501557	0.0037242714880332	0.0011943949203187	0.0031207469856459	0.0021440076699029	0.0035489039156626	0.0041993709233791	0.0127189181994191	0.0013004981210855	0.0039168171039844	0.0030685664403491	0.002393419	0.0047558870873786	0.0064013393247269	0.003114283090379	0.0169103065802592	0.0028733603889457	0.0036028878167641	0.0028792790856031	0.008729797236438	0.0073401238850346	0.0720630498011928	0.0091127944157187	0.1311803656405164	0.0116280069498069	0.1018622383817427	0.010774377445931998	0.0719205248255234	0.0028903218652849	0.0083808244575936	0.011696046185567	0.0298992486829268	0.0026552375845409998	0.21856283071354698	0.0082929557673019	0.507597169488189	0.006856433746129999	0.0177066120553359	0.0012726908726178	0.0114284558766859	0.0030462476878612	0.0089901376840039	0.0065157899209486	0.0939388819688109	0.0042593619441571	0.021338051243781	0.0058322080240722	0.0806691171767028	0.0075081022727272	0.0459113401582591	0.0078561862173038	0.1814634294003868	0.0007598122199592	0.0249764107660455	0.0108215637709772	0.0451497659615384	0.0140855271428571	0.1618772208802456	0.0	0.0301663960764587	0.0017683687825182	0.2097329123046875	0.0032689138286893	0.1071019700897308	0.0007076465863453	0.1556197574656189	0.0077739673429951	0.4009259815324166	0.0019178327706057	0.0135845726819541	0.0	0.0428785486646884	0.0010317653692614	0.032289164723032	0.001087252004008	0.0847834002982107	0.0025577804113614	0.0042807055785123	0.0014615327731092	0.002765744990366	0.002871761100386	0.1357502965346534	0.0025915206554121	0.0906421104743083	0.0032903304347826	0.0447227571574641
Deoxycholic acid	0.8760876984879031	0.6461503678988328	0.3592766512171372	0.9488849586849856	0.8813104005752639	1.8625197763419483	2.18985611991658	1.4979785890834183	0.4246755827411166	1.0706708424124516	0.2351225296410257	0.0960019978152929	0.3466634160626836	0.3124483438596493	0.5872055140830804	0.3945281695924764	0.7216747457489877	0.2479781894268775	0.7683790788964181	0.181366950907258	1.7068916622983867	1.7864701338582678	0.1896504129224651	0.1878843305439329	0.2787609919843598	0.6661485021384932	0.1766349442590775	0.1873157122722915	1.5322027946257202	0.4646355855208334	1.1844107807377051	0.8514676604026847	1.1015634263414635	1.8981620906460952	1.0626832671443194	1.1800582963709674	0.6479061078708374	1.3224563975782035	0.2447119410129097	0.3335896564671813	0.2734231674579623	0.3058918838709676	1.4175606712463205	1.1159974395833336	0.35179262375954196	0.7199877548923678	0.3199661668311945	0.49112183592233	1.2380298317757013	1.0036713873048908	0.4238168393426295	0.5420253336842105	0.8559140853398058	0.7051824746987951	0.5337071852652261	0.4171009008712488	0.2923067011482254	0.1972299022351799	0.4249570732298737	0.3815519998	0.8403392008737863	1.0052856325719963	0.5801717447035961	1.724069093718844	1.3865911361310137	0.8449873878167645	0.1967543308365759	0.4171809981576254	1.2839307234886028	0.6549927368787274	0.2977434975180972	0.2530238105263158	1.2819280135135132	1.616760262448133	1.7107784665293504	0.4019914449651048	0.4841394988601034	0.5359624607495072	0.5959953911340203	1.5451020858536586	0.9983354222222224	0.8537529348500518	0.668791689869609	0.7871401664370079	0.7655613083591335	0.8956839980237158	0.0604960536609829	0.3733702912331404	1.0464828718689785	0.5128988098135429	0.3810385018774705	0.5020755176413257	1.5154270941054808	0.6218635886567161	0.3849409028084254	1.4496415942744325	2.3039747944664044	1.60540012462908	0.4208323246478873	1.2415952021276593	0.6001762261710797	0.5540956879917183	0.8311284239881541	0.5290869210576926	1.4202787479591834	0.9801515977482088	0.5902650657738095	1.4158847907444667	0.52155825421436	2.124881302734375	0.8194906572755422	1.4228586350947159	0.8010736126506023	1.2614308005893913	0.8547404425120773	0.4560702121807466	0.2708449489572989	0.4706444646061815	0.5818801058300398	0.4137940890207714	0.27386982574850305	0.3066985864917397	1.0476059699398796	0.5387407713717691	0.0995873178256611	0.0542454613636364	1.3355295504201683	1.4986007957610783	1.132871743243243	1.4391041881188118	0.5052394936444887	1.144802278656127	0.0074164198757763	0.002363904192229
Desthiobiotin	0.0	0.0	0.0	0.0	0.0015457904122722	0.0011621705765407	0.0010422636079249	0.0011437528321318	0.0	0.0	0.0009984657435897	0.0	0.0	0.0012076263157894	0.0007170196555217	0.0039099121212121	0.0	0.0	0.0	0.0	0.0	0.0	0.0018792729622266	0.0011146591004184	0.0011692527859237	0.0	0.0	0.0	0.0021920078694817	0.0013999536458333	0.0013778252049180002	0.0016777777564717	0.0014101104390243	0.0012760918032786	0.0013104917093142	0.0020044145161289997	0.0015434161453077	0.0017154304742684	0.0	0.0	0.0	0.0014328627016129	0.0	0.0	0.0	0.0	0.0020498279368213	0.0	0.0	0.0014021659729448	0.0011117157370517	0.0016705395215311	0.0	0.0	0.0	0.0016710142303969	0.0015103699373695	0.0012724747327502	0.0	0.0	0.0028093103883495	0.0	0.0	0.0	0.0021508123848515	0.0015358092592592	0.0	0.0	0.0011960956392467	0.0	0.0015592523267838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014788279214064	0.0	0.0013896569881889	0.0	0.0	0.0010953123370110002	0.0	0.0	0.0	0.0	0.0	0.0016442901758014	0.0029666468656716	0.0	0.0	0.0011716267786561	0.0017104273986152	0.0	0.0017544875241779	0.0	0.0	0.0	0.0	0.0016389884693877	0.0	0.0	0.0018291997987927	0.0	0.0	0.0	0.0	0.0	0.0	0.0011790166183574	0.0022019944007858	0.0	0.0008496067796610001	0.0014642916007905	0.0	0.0	0.0	0.0015789138276553	0.0	0.0	0.0	0.0011539077731092	0.0	0.0030214904440154	0.0013391291089108	0.0	0.0	0.0	0.0
dGMP	0.0006637069556451	0.0027066936770428	0.0010373379746835	0.0018697932286555	0.0022334942473633	0.0010650116302186	0.0010445393117831	0.0043106263645726	0.0028219123857868	0.0	0.0	0.0017300737835153	0.0008049975514201	0.0021281008771929	0.004575481864235	0.0019037933124346	0.0006937395748987	0.0015694988142292	0.0043510601161665	0.0096117147177419	0.0022838012096774	0.0	0.0	0.000676055125523	0.0006323879765395	0.0	0.0016720559371933	0.0005842828379674	0.0046907066218809	0.0100936109375	0.0018517117827868	0.0011574460210929999	0.0027473502439024	0.0017519226615236	0.0026030491299897	0.0033930636088709	0.0077920645812309995	0.0016898905146316	0.001631651042701	0.0006907611969111	0.0016542019782393	0.0012361255040322	0.0010669389597644	0.0015499982291666	0.0077465436068702	0.0015249501956947	0.0058856203356367	0.009393103592233	0.0	0.001216694276795	0.007802362250995999	0.0016207469856459	0.0025770029126213	0.0032251656626506	0.0025709945972495	0.0015923238141335	0.0014136874739039	0.0	0.002081585257032	0.0024581060000000003	0.000959045145631	0.0011394752730883	0.0011899904761904	0.0010078348953139998	0.0057094511770726	0.0059437208576998	0.0048588507782101	0.001466876765609	0.0009736676907829	0.0	0.000908610754912	0.0	0.0008341831081081	0.0011355143153526	0.0004990552008238	0.0	0.0021344298445595	0.0065868750493096	0.0022284382474226	0.0009227138536585	0.0006390480193236	0.0010834706308169	0.0	0.0	0.0019963072239422	0.0006014248023715	0.0026429400200601	0.0028652391136801	0.0019152394026974	0.0010807278704612	0.0003380227272727	0.0	0.0005991904860392	0.0	0.0	0.0	0.0017555764822134	0.0007766672601384	0.005084183501006	0.0030234020309477	0.0005475117107942	0.0005846795031055	0.0005804850937808	0.0012517407692307	0.0016590372448979	0.0006565045035823	0.0063928422619047	0.0054224402414486	0.0035598318418314	0.0013477573242187	0.0	0.0009623314057826	0.0083559345381526	0.0019619219056974	0.0021184587439613	0.0010237843811394	0.0025643083416087	0.0076795772681954	0.002520191403162	0.0033992432245301	0.0022202240518962	0.0	0.0119664343687374	0.0020939254473161	0.0034350263467189	0.0021785490702479	0.0020391143907563	0.0088581035645472	0.0	0.0013246520792079	0.0089941010923535	0.0052581282608695	0.0014110020703933	0.0017759665644171
Diethanolamine	0.0033128662298387	0.0052588053501945	0.0347227475170399	0.0056368783120706	0.0049746424736337	0.005108194333995999	0.00524623274244	0.0089918209062821	0.0095061300507614	0.0059113501945525	0.0079097324102564	0.0053578048659384	0.0040665043095004	0.0064659851851851	0.0064877236068895	0.0068420783699059	0.0057399017206477	0.0036192892292490004	0.0066240571151984	0.0047493830645161	0.0044931752016129	0.0085030765748031	0.0051633147117296	0.0050738239539748	0.0060544569892473	0.0144258273930753	0.0049424903827281	0.0094730915627996	0.0095678256238003	0.0069137407291666	0.0039554231557377	0.0063759566634707	0.0057324216585365	0.0039742426229508	0.0177796847492323	0.0059410101814516	0.0047564321897073	0.0043533261352169	0.0056533384309831	0.0063856681467181	0.0046513279920870005	0.0078512209677419	0.0075158638861629	0.0034906528125	0.0122745740458015	0.0040244235812133	0.0062734093780848	0.0061817075728155	0.0053170364485981	0.0060619664932362	0.0087369667330677	0.0042498701435406	0.0051727386407766	0.0047393647590361	0.0079448230844793	0.0029663387221684	0.0106366905010438	0.005779827308065999	0.0049907148399612	0.0055813953	0.0119656804854368	0.0078234192651439	0.0055921776482021	0.0089960256231306	0.0072359819856704	0.0051585331384015	0.0121007771400778	0.0032591146366427	0.0513944058473736	0.006133656361829	0.0055000350568769	0.0068235012909632	0.004257465057914999	0.0045819868257261	0.0044103861997940004	0.0032580382851445	0.0036811650777202	0.0049322609467455	0.0031095167010309	0.0038528606829268	0.0048423227053139995	0.0059623464322647	0.0047744400200601	0.005218124015748	0.0076536793601651	0.008723078458498002	0.0067285687061183	0.0107478272639691	0.004447538150289001	0.0054731240431795	0.0034913057312252	0.0057602492202729	0.0074545628748707	0.0068123597014925	0.0053778187562688	0.0061050188548864	0.0079619944664031	0.0036125581602373	0.0119839854124748	0.0078443296905222	0.0035385375763747	0.0134603401656314	0.0070866336623889	0.0237730077884615	0.0063762878571428	0.0045175570112589	0.0038496597222222	0.0059594338028169	0.0036931176899063	0.0386574725585937	0.0081858997936016	0.0062965287138584	0.0145361770080321	0.0054988428290766	0.0080061715942028	0.0079187780943025	0.0053846919563058	0.0070871908275174	0.0043340695652173	0.013249690306626998	0.0059676334331337	0.0302048571428571	0.0050935655310621	0.0061399196819085	0.0055518705190989	0.006296422107438001	0.0274435412815126	0.0032896321772639	0.0041261332046332	0.0061799315841584	0.0059474254220456	0.0053851775691699	0.0073402603519668	0.0058233879345603
Diethylaminomalonic acid	0.0021373079637096	0.0	0.0	0.0	0.0062760075743048	0.0015397069582504	0.0012029530761209	0.0	0.0032251552284263	0.0	0.0	0.0019747673286991	0.0032141813907933	0.0017679060428849	0.0	0.0	0.0019557291497975	0.0	0.0032446921587608	0.0028219619959677	0.0008681097782258	0.0	0.0041312307157057	0.0045910936192468	0.023353598631476	0.0012715895112016	0.0026879712463199	0.0	0.0079867646833013	0.0	0.0025849347336065	0.0021485508149568	0.0	0.0	0.0	0.0032234182459677	0.0	0.0	0.0034279571996027	0.0030309426640926	0.0039085942631058	0.0026281892137096	0.0029832674190382	0.0024667948958333	0.0	0.0445057749510763	0.0	0.006144737961165001	0.0	0.0061721701352757	0.0011626846613545	0.0	0.0058985642718446	0.0082597299196787	0.0013464713163064	0.0068674266214908	0.0026994994780793	0.0	0.0016928140640155	0.0024775583	0.0019134120388349	0.0	0.0109390253644314	0.0022427930209371	0.0	0.0	0.0025295614785992	0.0	0.0	0.0	0.0	0.0010825075471698	0.0	0.0040107119294605	0.0	0.0010215330009969998	0.0044915541968911	0.0025606647928994	0.0009687224742268	0.0009041500487804	0.0024775093719806	0.0039387300930713	0.0	0.0	0.0018775635706914	0.0063218655138339	0.0	0.0	0.0	0.0017897038272816	0.0	0.0016341597465886	0.0	0.0020011416915422	0.0	0.0	0.0064802848814229	0.0060822087042532	0.0014741528169014	0.0	0.0	0.0	0.0	0.0026654978846153	0.0	0.0011092963152507	0.0064124643849206	0.0	0.0096362235171696	0.0101365116210937	0.0020830292053663	0.0	0.0	0.0018490812377209998	0.0037586817391304	0.0	0.0136127528301886	0.0	0.0039320565217391	0.0018514391691394	0.001211349500998	0.0	0.0	0.0	0.0	0.0026903921487603	0.0123028987394958	0.0024804435452793	0.0061717967181467	0.0027663285148514	0.0017665247269116	0.0	0.0023422417184265	0.0033101570552147
Digalacturonic acid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017504446572579998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010980590504451	0.0010014632056451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012534135790494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008565558365758	0.0010857395087001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014943499481865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035574296334012	0.0011948652173913	0.0	0.0	0.0	0.0	0.0	0.0008731349094567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
